date,contract_preamble,expiry_date,daily_volume,mean,median,mode,skewness,kurtosis,variance
2022-01-04,FED-22JAN,2022-01-26,10,0.1326530612244898,0.125,0.125,1,27.087350526315802,0.0018546959600166592
2022-01-04,FED-22JUN,2022-06-15,100,0.45663265306122447,0.375,0.375,0.5925925925925924,-0.8018180571792963,0.027774885464389838
2022-01-04,FED-22MAR,2022-03-16,249,0.2755102040816326,0.375,0.375,-1.0000000000000002,-1.8495219035202088,0.014974229487713453
2022-01-04,FED-22MAY,2022-05-04,0,0.336734693877551,0.375,0.375,-1.0000000000000004,1.6202465060240927,0.008102092877967515
2022-01-05,FED-22JAN,2022-01-26,290,0.13010204081632654,0.125,0.125,1,43.08511875000001,0.0012494793835901706
2022-01-05,FED-22JUN,2022-06-15,435,0.4795918367346939,0.625,0.625,-0.9999999999999998,-0.6447224887550425,0.02923911911703457
2022-01-05,FED-22MAR,2022-03-16,216,0.288265306122449,0.375,0.375,-0.9999999999999999,-1.6145277573529409,0.014160766347355268
2022-01-05,FED-22MAY,2022-05-04,176,0.3443877551020408,0.375,0.375,-1.0000000000000002,3.1807081395348833,0.006715951686797167
2022-01-06,FED-22JAN,2022-01-26,10,0.1326530612244898,0.125,0.125,1,27.087350526315802,0.0018546959600166592
2022-01-06,FED-22JUN,2022-06-15,264,0.5,0.625,0.625,-1.0000000000000002,-0.29901111111111156,0.025829081632653062
2022-01-06,FED-22MAR,2022-03-16,352,0.29081632653061223,0.375,0.375,-1,-1.5520107692307694,0.01395902748854644
2022-01-06,FED-22MAY,2022-05-04,35,0.3469387755102041,0.375,0.375,-1.0000000000000002,3.8955206896551706,0.006227873802582258
2022-01-07,FED-22JAN,2022-01-26,0,0.1326530612244898,0.125,0.125,1,27.087350526315802,0.0018546959600166592
2022-01-07,FED-22JUN,2022-06-15,65,0.5051020408163265,0.625,0.625,-1.0000000000000002,-0.2798879245474568,0.023252030403998335
2022-01-07,FED-22MAR,2022-03-16,1753,0.30612244897959184,0.375,0.375,-1,-1.0300859154929574,0.01247527072053311
2022-01-07,FED-22MAY,2022-05-04,120,0.35459183673469385,0.375,0.375,-1.000000000000001,7.133144999999995,0.004685547688463141
2022-01-08,FED-22JAN,2022-01-26,0,0.1326530612244898,0.125,0.125,1,27.087350526315802,0.0018546959600166592
2022-01-08,FED-22JUN,2022-06-15,0,0.5051020408163265,0.625,0.625,-1.0000000000000002,-0.2798879245474568,0.023252030403998335
2022-01-08,FED-22MAR,2022-03-16,507,0.3086734693877551,0.375,0.375,-0.9999999999999998,-0.9120519230769233,0.012182423990004165
2022-01-08,FED-22MAY,2022-05-04,0,0.35459183673469385,0.375,0.375,-1.000000000000001,7.133144999999995,0.004685547688463141
2022-01-09,FED-22JAN,2022-01-26,405,0.12755102040816327,0.125,0.125,1,91.09970412371132,6.312473969179509e-4
2022-01-09,FED-22JUN,2022-06-15,0,0.5051020408163265,0.625,0.625,-1.0000000000000002,-0.2798879245474568,0.023252030403998335
2022-01-09,FED-22MAR,2022-03-16,50,0.30612244897959184,0.375,0.375,-1,-1.0300859154929574,0.01247527072053311
2022-01-09,FED-22MAY,2022-05-04,0,0.35459183673469385,0.375,0.375,-1.000000000000001,7.133144999999995,0.004685547688463141
2022-01-10,FED-22JAN,2022-01-26,0,0.12755102040816327,0.125,0.125,1,91.09970412371132,6.312473969179509e-4
2022-01-10,FED-22JUN,2022-06-15,263,0.5357142857142857,0.625,0.625,-1.0000000000000002,0.8009321893491119,0.02072704081632653
2022-01-10,FED-22MAR,2022-03-16,389,0.32397959183673464,0.375,0.375,-1.0000000000000004,0.09359769230768933,0.010152019991670138
2022-01-10,FED-22MAY,2022-05-04,311,0.35459183673469385,0.375,0.375,-1.000000000000001,7.133144999999995,0.004685547688463141
2022-01-11,FED-22JAN,2022-01-26,5,0.12755102040816327,0.125,0.125,1,91.09970412371132,6.312473969179509e-4
2022-01-11,FED-22JUN,2022-06-15,236,0.5510204081632653,0.625,0.625,-1.0000000000000007,1.920396346727303,0.019399468971261973
2022-01-11,FED-22MAR,2022-03-16,769,0.33163265306122447,0.375,0.375,-1.0000000000000004,0.8954882352941178,0.008961109954185755
2022-01-11,FED-22MAY,2022-05-04,0,0.35459183673469385,0.375,0.375,-1.000000000000001,7.133144999999995,0.004685547688463141
2022-01-12,FED-22JAN,2022-01-26,0,0.12755102040816327,0.125,0.125,1,91.09970412371132,6.312473969179509e-4
2022-01-12,FED-22JUN,2022-06-15,173,0.5408163265306123,0.625,0.625,-1,1.1201133304320026,0.0203365785089546
2022-01-12,FED-22MAR,2022-03-16,3484,0.2806122448979592,0.375,0.375,-1,-1.7697725742135575,0.014687890462307372
2022-01-12,FED-22MAY,2022-05-04,12,0.3622448979591837,0.375,0.375,-1.000000000000001,14.302453548387096,0.003026082882132444
2022-01-13,FED-22JAN,2022-01-26,0,0.12755102040816327,0.125,0.125,1,91.09970412371132,6.312473969179509e-4
2022-01-13,FED-22JUN,2022-06-15,60,0.548469387755102,0.625,0.625,-0.9999999999999997,1.6970092145081335,0.019653269471053728
2022-01-13,FED-22MAR,2022-03-16,1359,0.3214285714285714,0.375,0.375,-1.0000000000000002,-0.11910000000000043,0.010522959183673469
2022-01-13,FED-22MAY,2022-05-04,0,0.3622448979591837,0.375,0.375,-1.000000000000001,14.302453548387096,0.003026082882132444
2022-01-14,FED-22JAN,2022-01-26,0,0.12755102040816327,0.125,0.125,1,91.09970412371132,6.312473969179509e-4
2022-01-14,FED-22JUN,2022-06-15,0,0.548469387755102,0.625,0.625,-0.9999999999999997,1.6970092145081335,0.019653269471053728
2022-01-14,FED-22MAR,2022-03-16,519,0.32397959183673464,0.375,0.375,-1.0000000000000004,0.09359769230768933,0.010152019991670138
2022-01-14,FED-22MAY,2022-05-04,0,0.3622448979591837,0.375,0.375,-1.000000000000001,14.302453548387096,0.003026082882132444
2022-01-15,FED-22JAN,2022-01-26,0,0.12755102040816327,0.125,0.125,1,91.09970412371132,6.312473969179509e-4
2022-01-15,FED-22JUN,2022-06-15,0,0.548469387755102,0.625,0.625,-0.9999999999999997,1.6970092145081335,0.019653269471053728
2022-01-15,FED-22MAR,2022-03-16,211,0.33418367346938777,0.375,0.375,-0.9999999999999997,1.2341515243902448,0.0085381091211995
2022-01-15,FED-22MAY,2022-05-04,0,0.3622448979591837,0.375,0.375,-1.000000000000001,14.302453548387096,0.003026082882132444
2022-01-16,FED-22JAN,2022-01-26,0,0.12755102040816327,0.125,0.125,1,91.09970412371132,6.312473969179509e-4
2022-01-16,FED-22JUN,2022-06-15,67,0.5637755102040816,0.625,0.625,-1.0000000000000002,3.349228938892529,0.01793523531861724
2022-01-16,FED-22MAR,2022-03-16,80,0.33163265306122447,0.375,0.375,-1.0000000000000004,0.8954882352941178,0.008961109954185755
2022-01-16,FED-22MAY,2022-05-04,0,0.3622448979591837,0.375,0.375,-1.000000000000001,14.302453548387096,0.003026082882132444
2022-01-17,FED-22JAN,2022-01-26,178,0.125,0.125,0.125,NA,NA,0
2022-01-17,FED-22JUN,2022-06-15,362,0.5586734693877551,0.625,0.625,-1.0000000000000002,2.70659850639988,0.01855997501041233
2022-01-17,FED-22MAR,2022-03-16,1513,0.3443877551020408,0.375,0.375,-1.0000000000000002,3.1807081395348833,0.006715951686797167
2022-01-17,FED-22MAY,2022-05-04,11,0.36989795918367346,0.375,0.375,-1.000000000000001,43.08511874999999,0.0012494793835901709
2022-01-18,FED-22JAN,2022-01-26,10,0.125,0.125,0.125,NA,NA,0
2022-01-18,FED-22JUN,2022-06-15,76,0.5612244897959183,0.625,0.625,-1.0000000000000007,3.014349965397921,0.01825411286963765
2022-01-18,FED-22MAR,2022-03-16,7455,0.35714285714285715,0.375,0.375,-0.9999999999999994,8.83659230769231,0.004145408163265306
2022-01-18,FED-22MAY,2022-05-04,23,0.36734693877551017,0.375,0.375,-1.000000000000001,27.087350526315785,0.0018546959600166597
2022-01-19,FED-22JAN,2022-01-26,227,0.13010204081632654,0.125,0.125,1,43.08511875000001,0.0012494793835901706
2022-01-19,FED-22JUN,2022-06-15,1506,0.5714285714285714,0.625,0.625,-0.9999999999999994,4.550852296190818,0.01690051020408163
2022-01-19,FED-22MAR,2022-03-16,2592,0.39540816326530615,0.375,0.375,0.4444444444444449,2.1371890629757786,0.011063098708871304
2022-01-19,FED-22MAY,2022-05-04,156,0.37244897959183676,0.375,0.375,-0.9999999999999901,91.09970412371136,6.312473969179509e-4
2022-01-20,FED-22JAN,2022-01-26,39,0.13010204081632654,0.125,0.125,1,43.08511875000001,0.0012494793835901706
2022-01-20,FED-22JUN,2022-06-15,131,0.5816326530612245,0.625,0.625,-1.0000000000000002,6.7961362388710604,0.01533866097459392
2022-01-20,FED-22MAR,2022-03-16,733,0.40561224489795916,0.375,0.375,0.5454545454545451,1.1098082404183254,0.01309350270720533
2022-01-20,FED-22MAY,2022-05-04,0,0.37244897959183676,0.375,0.375,-0.9999999999999901,91.09970412371136,6.312473969179509e-4
2022-01-21,FED-22JAN,2022-01-26,0,0.13010204081632654,0.125,0.125,1,43.08511875000001,0.0012494793835901706
2022-01-21,FED-22JUN,2022-06-15,216,0.5714285714285714,0.625,0.625,-0.9999999999999994,4.550852296190818,0.01690051020408163
2022-01-21,FED-22MAR,2022-03-16,1297,0.3928571428571429,0.375,0.375,0.3684210526315788,1.9320006574141688,0.011798469387755105
2022-01-21,FED-22MAY,2022-05-04,12,0.36989795918367346,0.375,0.375,-1.000000000000001,43.08511874999999,0.0012494793835901709
2022-01-22,FED-22JAN,2022-01-26,0,0.13010204081632654,0.125,0.125,1,43.08511875000001,0.0012494793835901706
2022-01-22,FED-22JUN,2022-06-15,0,0.5714285714285714,0.625,0.625,-0.9999999999999994,4.550852296190818,0.01690051020408163
2022-01-22,FED-22MAR,2022-03-16,1188,0.41836734693877553,0.375,0.375,0.5483870967741937,-0.0050916936890699205,0.017889681382757185
2022-01-22,FED-22MAY,2022-05-04,20,0.36989795918367346,0.375,0.375,-1.000000000000001,43.08511874999999,0.0012494793835901709
2022-01-23,FED-22JAN,2022-01-26,0,0.13010204081632654,0.125,0.125,1,43.08511875000001,0.0012494793835901706
2022-01-23,FED-22JUN,2022-06-15,0,0.5714285714285714,0.625,0.625,-0.9999999999999994,4.550852296190818,0.01690051020408163
2022-01-23,FED-22MAR,2022-03-16,225,0.41836734693877553,0.375,0.375,0.5862068965517244,0.1382478070314721,0.016614171178675554
2022-01-23,FED-22MAY,2022-05-04,0,0.36989795918367346,0.375,0.375,-1.000000000000001,43.08511874999999,0.0012494793835901709
2022-01-24,FED-22JAN,2022-01-26,3631,0.1377551020408163,0.125,0.125,1,14.302453548387092,0.0030260828821324455
2022-01-24,FED-22JUN,2022-06-15,154,0.5739795918367347,0.625,0.625,-1.000000000000001,5.031375337590676,0.0165295710120783
2022-01-24,FED-22MAR,2022-03-16,1981,0.4158163265306123,0.375,0.375,0.5714285714285713,0.25168018475822107,0.016191170345689298
2022-01-24,FED-22MAY,2022-05-04,1168,0.36989795918367346,0.375,0.375,-1.000000000000001,43.08511874999999,0.0012494793835901709
2022-01-25,FED-22JAN,2022-01-26,520,0.1326530612244898,0.125,0.125,1,27.087350526315802,0.0018546959600166592
2022-01-25,FED-22JUN,2022-06-15,398,0.5688775510204082,0.625,0.625,-1,3.8846542101242454,0.0159829237817576
2022-01-25,FED-22MAR,2022-03-16,3853,0.40816326530612246,0.375,0.375,0.44827586206896564,0.23708765432098788,0.01739509579341941
2022-01-25,FED-22MAY,2022-05-04,284,0.36734693877551017,0.375,0.375,-1.000000000000001,27.087350526315785,0.0018546959600166597
2022-01-26,FED-22JAN,2022-01-26,4882,0.13010204081632654,0.125,0.125,1,43.08511875000001,0.0012494793835901706
2022-01-26,FED-22JUN,2022-06-15,763,0.576530612244898,0.625,0.625,-1.0000000000000007,5.361520401840565,0.014870106205747606
2022-01-26,FED-22MAR,2022-03-16,7417,0.41326530612244894,0.375,0.375,0.6521739130434776,0.7840989399639198,0.013204133694294044
2022-01-26,FED-22MAY,2022-05-04,128,0.36734693877551017,0.375,0.375,-1.000000000000001,27.087350526315785,0.0018546959600166597
2022-01-27,FED-22JUN,2022-06-15,776,0.5816326530612246,0.625,0.625,-0.999999999999999,6.639310356663424,0.014063150770512288
2022-01-27,FED-22MAR,2022-03-16,969,0.40816326530612246,0.375,0.375,0.6190476190476192,1.1952243774312912,0.012293054977092878
2022-01-27,FED-22MAY,2022-05-04,0,0.36734693877551017,0.375,0.375,-1.000000000000001,27.087350526315785,0.0018546959600166597
2022-01-28,FED-22JUL,2022-07-27,0,0.3647959183673469,0.375,0.375,-0.9999999999999983,19.093956382978735,0.0024468971261974175
2022-01-28,FED-22JUN,2022-06-15,251,0.5841836734693877,0.625,0.625,-0.9999999999999997,7.395208112872208,0.01364014993752603
